epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
14,0.8020625114440918,0.8941871523857117,0.38059529662132263,0.8020625114440918,0.8020625114440918,0.8335000276565552,0.9071300029754639,0.3875957131385803,0.8335000276565552,0.8335000276565552
15,0.8124374747276306,0.9004924297332764,0.36854419112205505,0.8124374747276306,0.8124374747276306,0.8550000190734863,0.927061140537262,0.33687829971313477,0.8550000190734863,0.8550000190734863
16,0.8179374933242798,0.9085577130317688,0.35184580087661743,0.8179374933242798,0.8179374933242798,0.828499972820282,0.8916335701942444,0.44216254353523254,0.828499972820282,0.828499972820282
17,0.8176249861717224,0.9082827568054199,0.3474014699459076,0.8176249861717224,0.8176249861717224,0.8500000238418579,0.9252867698669434,0.34207919239997864,0.8500000238418579,0.8500000238418579
18,0.8196250200271606,0.9092618227005005,0.34801605343818665,0.8196250200271606,0.8196250200271606,0.8610000014305115,0.9179192781448364,0.36379241943359375,0.8610000014305115,0.8610000014305115
19,0.8239374756813049,0.9130691289901733,0.340132474899292,0.8239374756813049,0.8239374756813049,0.8560000061988831,0.9222022891044617,0.35172125697135925,0.8560000061988831,0.8560000061988831
20,0.8250625133514404,0.9130242466926575,0.33678412437438965,0.8250625133514404,0.8250625133514404,0.8579999804496765,0.9253243803977966,0.3442184627056122,0.8579999804496765,0.8579999804496765
21,0.8308749794960022,0.9180808067321777,0.32747024297714233,0.8308749794960022,0.8308749794960022,0.8575000166893005,0.9143478870391846,0.3756016492843628,0.8575000166893005,0.8575000166893005
22,0.8319374918937683,0.9205759763717651,0.32487645745277405,0.8319374918937683,0.8319374918937683,0.8519999980926514,0.9285747408866882,0.3346051573753357,0.8519999980926514,0.8519999980926514
23,0.8364999890327454,0.9222872257232666,0.31906336545944214,0.8364999890327454,0.8364999890327454,0.8644999861717224,0.9329932332038879,0.32516852021217346,0.8644999861717224,0.8644999861717224
24,0.8287500143051147,0.9191158413887024,0.32847538590431213,0.8287500143051147,0.8287500143051147,0.859000027179718,0.9244280457496643,0.3575391471385956,0.859000027179718,0.859000027179718
25,0.8442500233650208,0.9371322989463806,0.2907535135746002,0.8442500233650208,0.8442500233650208,0.859499990940094,0.9284700155258179,0.34754279255867004,0.859499990940094,0.859499990940094
26,0.8461250066757202,0.9434918761253357,0.27091342210769653,0.8461250066757202,0.8461250066757202,0.8475000262260437,0.9260503053665161,0.3495732545852661,0.8475000262260437,0.8475000262260437
27,0.8430625200271606,0.9436458349227905,0.2630733251571655,0.8430625200271606,0.8430625200271606,0.8709999918937683,0.9250357151031494,0.3719441592693329,0.8709999918937683,0.8709999918937683
28,0.8475624918937683,0.947147011756897,0.24879321455955505,0.8475624918937683,0.8475624918937683,0.8500000238418579,0.9290443062782288,0.33779850602149963,0.8500000238418579,0.8500000238418579
29,0.8483750224113464,0.9486048221588135,0.24831229448318481,0.8483750224113464,0.8483750224113464,0.878000020980835,0.9389026165008545,0.32123053073883057,0.878000020980835,0.878000020980835
30,0.8430625200271606,0.9433530569076538,0.26252710819244385,0.8430625200271606,0.8430625200271606,0.8755000233650208,0.940182626247406,0.30502909421920776,0.8755000233650208,0.8755000233650208
31,0.8489375114440918,0.9486364722251892,0.24878332018852234,0.8489375114440918,0.8489375114440918,0.8744999766349792,0.9343336224555969,0.34069013595581055,0.8744999766349792,0.8744999766349792
32,0.851687490940094,0.9517400860786438,0.23791056871414185,0.851687490940094,0.851687490940094,0.8550000190734863,0.9093416929244995,0.47060829401016235,0.8550000190734863,0.8550000190734863
33,0.8491874933242798,0.9488563537597656,0.24105127155780792,0.8491874933242798,0.8491874933242798,0.8610000014305115,0.9248189926147461,0.3577779233455658,0.8610000014305115,0.8610000014305115
34,0.8504999876022339,0.951072096824646,0.23752200603485107,0.8504999876022339,0.8504999876022339,0.8759999871253967,0.931540310382843,0.3530550003051758,0.8759999871253967,0.8759999871253967
35,0.8586875200271606,0.955137312412262,0.22432315349578857,0.8586875200271606,0.8586875200271606,0.8849999904632568,0.9328681826591492,0.3536386787891388,0.8849999904632568,0.8849999904632568
36,0.8505625128746033,0.9530932307243347,0.22862954437732697,0.8505625128746033,0.8505625128746033,0.8659999966621399,0.9309920072555542,0.3487246334552765,0.8659999966621399,0.8659999966621399
37,0.8538125157356262,0.9541837573051453,0.2270241379737854,0.8538125157356262,0.8538125157356262,0.8734999895095825,0.9332765936851501,0.3436441719532013,0.8734999895095825,0.8734999895095825
38,0.8542500138282776,0.95429927110672,0.22622954845428467,0.8542500138282776,0.8542500138282776,0.8654999732971191,0.914063036441803,0.4503317177295685,0.8654999732971191,0.8654999732971191
39,0.8566250205039978,0.9577454924583435,0.21406817436218262,0.8566250205039978,0.8566250205039978,0.8640000224113464,0.9083214998245239,0.4962279796600342,0.8640000224113464,0.8640000224113464
40,0.8507500290870667,0.9538093209266663,0.22357060015201569,0.8507500290870667,0.8507500290870667,0.8709999918937683,0.9245510697364807,0.4010215401649475,0.8709999918937683,0.8709999918937683
41,0.8554999828338623,0.9559577703475952,0.22096437215805054,0.8554999828338623,0.8554999828338623,0.8705000281333923,0.9207972884178162,0.4240225851535797,0.8705000281333923,0.8705000281333923
42,0.8544999957084656,0.9563179612159729,0.2180996686220169,0.8544999957084656,0.8544999957084656,0.8345000147819519,0.8916172385215759,0.5379874110221863,0.8345000147819519,0.8345000147819519
43,0.8510000109672546,0.9535163640975952,0.2261529117822647,0.8510000109672546,0.8510000109672546,0.8640000224113464,0.9181890487670898,0.4206713140010834,0.8640000224113464,0.8640000224113464
44,0.8578125238418579,0.9567903876304626,0.21745242178440094,0.8578125238418579,0.8578125238418579,0.8784999847412109,0.9323536157608032,0.35862067341804504,0.8784999847412109,0.8784999847412109
45,0.854687511920929,0.9568741321563721,0.20990300178527832,0.854687511920929,0.854687511920929,0.8675000071525574,0.9161597490310669,0.43407538533210754,0.8675000071525574,0.8675000071525574
46,0.8558124899864197,0.9553432464599609,0.22044363617897034,0.8558124899864197,0.8558124899864197,0.8579999804496765,0.9116123914718628,0.47722911834716797,0.8579999804496765,0.8579999804496765
47,0.8588749766349792,0.9583239555358887,0.21164146065711975,0.8588749766349792,0.8588749766349792,0.8820000290870667,0.9312964677810669,0.37709853053092957,0.8820000290870667,0.8820000290870667
48,0.8587499856948853,0.957166314125061,0.21541185677051544,0.8587499856948853,0.8587499856948853,0.8690000176429749,0.9167596697807312,0.45431095361709595,0.8690000176429749,0.8690000176429749
49,0.8628125190734863,0.960432767868042,0.2041516751050949,0.8628125190734863,0.8628125190734863,0.887499988079071,0.92763352394104,0.3894275426864624,0.887499988079071,0.887499988079071
50,0.8628125190734863,0.961091160774231,0.2038436084985733,0.8628125190734863,0.8628125190734863,0.8715000152587891,0.9183754920959473,0.45844781398773193,0.8715000152587891,0.8715000152587891
51,0.8644999861717224,0.9607768058776855,0.20094957947731018,0.8644999861717224,0.8644999861717224,0.8679999709129333,0.9284264445304871,0.37284305691719055,0.8679999709129333,0.8679999709129333
52,0.862500011920929,0.9602162837982178,0.20711831748485565,0.862500011920929,0.862500011920929,0.8744999766349792,0.9279660582542419,0.37727949023246765,0.8744999766349792,0.8744999766349792
53,0.8611249923706055,0.9597047567367554,0.20661185681819916,0.8611249923706055,0.8611249923706055,0.8705000281333923,0.9226679801940918,0.42403826117515564,0.8705000281333923,0.8705000281333923
54,0.859000027179718,0.9587717056274414,0.20689022541046143,0.859000027179718,0.859000027179718,0.8859999775886536,0.9308406710624695,0.36264920234680176,0.8859999775886536,0.8859999775886536
55,0.8600000143051147,0.9593931436538696,0.20574767887592316,0.8600000143051147,0.8600000143051147,0.8629999756813049,0.9077243804931641,0.515746533870697,0.8629999756813049,0.8629999756813049
56,0.8654375076293945,0.9622489213943481,0.19950184226036072,0.8654375076293945,0.8654375076293945,0.8849999904632568,0.9308586120605469,0.37643885612487793,0.8849999904632568,0.8849999904632568
57,0.8652499914169312,0.9622631669044495,0.19986487925052643,0.8652499914169312,0.8652499914169312,0.8859999775886536,0.9364414811134338,0.3437243700027466,0.8859999775886536,0.8859999775886536
58,0.8635625243186951,0.9618674516677856,0.1983080953359604,0.8635625243186951,0.8635625243186951,0.8845000267028809,0.9342584013938904,0.35103675723075867,0.8845000267028809,0.8845000267028809
59,0.8703749775886536,0.9646522998809814,0.19069118797779083,0.8703749775886536,0.8703749775886536,0.8475000262260437,0.8807269930839539,0.7277395129203796,0.8475000262260437,0.8475000262260437
60,0.866812527179718,0.9627804756164551,0.19768014550209045,0.866812527179718,0.866812527179718,0.8725000023841858,0.9346708655357361,0.34813743829727173,0.8725000023841858,0.8725000023841858
61,0.8664374947547913,0.9621119499206543,0.1985994577407837,0.8664374947547913,0.8664374947547913,0.8705000281333923,0.9246290922164917,0.394431471824646,0.8705000281333923,0.8705000281333923
62,0.8638749718666077,0.9617772102355957,0.19719749689102173,0.8638749718666077,0.8638749718666077,0.8694999814033508,0.9012870192527771,0.6000906825065613,0.8694999814033508,0.8694999814033508
63,0.8640000224113464,0.9609136581420898,0.2004881054162979,0.8640000224113464,0.8640000224113464,0.8725000023841858,0.9068065285682678,0.6295464038848877,0.8725000023841858,0.8725000023841858
64,0.8691874742507935,0.9634974598884583,0.19540859758853912,0.8691874742507935,0.8691874742507935,0.8880000114440918,0.9136632680892944,0.5613476037979126,0.8880000114440918,0.8880000114440918
65,0.8700000047683716,0.9640182256698608,0.19439201056957245,0.8700000047683716,0.8700000047683716,0.8759999871253967,0.9262572526931763,0.4184653162956238,0.8759999871253967,0.8759999871253967
66,0.8615000247955322,0.9602665305137634,0.20275215804576874,0.8615000247955322,0.8615000247955322,0.8600000143051147,0.900034487247467,0.6024989485740662,0.8600000143051147,0.8600000143051147
67,0.8614374995231628,0.9615483283996582,0.1990184336900711,0.8614374995231628,0.8614374995231628,0.8820000290870667,0.9188294410705566,0.47276970744132996,0.8820000290870667,0.8820000290870667
68,0.8613125085830688,0.9612244963645935,0.19804774224758148,0.8613125085830688,0.8613125085830688,0.8805000185966492,0.921359121799469,0.44741684198379517,0.8805000185966492,0.8805000185966492
69,0.8665624856948853,0.9632185101509094,0.19466611742973328,0.8665624856948853,0.8665624856948853,0.8849999904632568,0.9224666953086853,0.43809059262275696,0.8849999904632568,0.8849999904632568
